parcel_id,situs_address,year_built,county_code,property_use,lot_size,building_area
494229090310,"2021 NW 29 AVE, FORT LAUDERDALE 33311",1959,16,001,6000,1162
494229040211,"2374 NW 20 ST #1-3, FORT LAUDERDALE 33311",1987,16,008,9250,2451
494235480055,"1841 NE 15 AVE, FORT LAUDERDALE 33305",1986,16,001,961,971
494236130290,"2011 NE 18 ST, FORT LAUDERDALE 33305",0,16,010,6592,0
494228000603,"1060 NW 19 CT, FORT LAUDERDALE 33311",1972,16,001,6825,1768
494128041181,"2260 N UNIVERSITY DR, SUNRISE 33322",2004,16,022,35112,4361
494128041191,"2185 N UNIVERSITY DR, SUNRISE 33322",1988,16,026,39865,2200
494125091070,"2060 NW 47 TER, LAUDERHILL 33313",1969,16,001,6275,1518
494228000602,"1080 NW 19 CT, FORT LAUDERDALE 33311",1972,16,001,6825,1791
494027060640,"2265 NW 139 AVE, SUNRISE 33323",1998,16,001,8608,2100
494128041190,"2089-2177 N UNIVERSITY DR, SUNRISE 33322",1975,16,011,273302,76055
494229040410,"2404 NW 20 ST, FORT LAUDERDALE 33311",1972,16,071,46248,11358
494236130310,"1800 NE 20 AVE, FORT LAUDERDALE 33305",1958,16,008,6593,1934
494126010310,"2121 SUNSET STRIP, SUNRISE 33313",1961,16,001,9045,1365
494229090200,"2020 NW 29 TER, FORT LAUDERDALE 33311",1959,16,001,6000,1056
494227420030,"3 MIDDLESEX DR, WILTON MANORS 33305",1963,16,001,3000,1170
494228000597,"1146 NW 19 CT, FORT LAUDERDALE 33311",1962,16,001,7350,1260
494235480038,"1857 NE 15 AVE, FORT LAUDERDALE 33305",1986,16,001,725,969
494127261100,"7530 NW 21 CT, SUNRISE 33313",1970,16,001,6000,1185
494027062440,"13805 NW 22 PL, SUNRISE 33323",1996,16,001,7585,2018
494236130180,"1801 NE 20 AVE, FORT LAUDERDALE 33305",1951,16,001,6622,1350
494235480022,"1863 NE 15 AVE, FORT LAUDERDALE 33305",1986,16,001,726,969
494128040010,"2190 NW 83 AVE, SUNRISE 33322",1971,16,001,8294,2148
494236130190,"1919 NE 18 ST, FORT LAUDERDALE 33305",1952,16,001,6621,1245
494228020024,"1150 NW 19 CT, FORT LAUDERDALE 33311",1961,16,001,7350,1136
494127020910,"2120 NW 64 TER, SUNRISE 33313",1965,16,001,6003,1707
494127260870,"7721 NW 21 CT, SUNRISE 33322",1970,16,001,6000,1289
494236130200,"1915 NE 18 ST, FORT LAUDERDALE 33305",1954,16,001,6366,1432
494128040890,"8300 SUNSET STRIP, SUNRISE 33322",1971,16,001,8281,2130
494230000210,"NW 20 ST, LAUDERDALE LAKES 33311",0,16,028,58119,0
494128040900,"8320 SUNSET STRIP, SUNRISE 33322",1971,16,001,6000,1790
494235281110,"1901 NE 18 ST, FORT LAUDERDALE 33305",1952,16,001,6597,1521
494228020023,"1160 NW 19 CT, FORT LAUDERDALE 33311",1961,16,001,7292,1292
494128040910,"8340 SUNSET STRIP, SUNRISE 33322",1971,16,001,7500,2130
494227410060,"9 COVENTRY WAY, WILTON MANORS 33305",1962,16,001,5436,1764
494128040920,"8360 SUNSET STRIP, SUNRISE 33322",1971,16,001,6000,1915
494128040930,"8380 SUNSET STRIP, SUNRISE 33322",1971,16,001,7500,2221
494235281100,"1813 NE 18 ST, FORT LAUDERDALE 33305",1952,16,001,6599,1139
494228020022,"1170 NW 19 CT, FORT LAUDERDALE 33311",1960,16,001,7350,1120
494128040940,"8390 SUNSET STRIP, SUNRISE 33322",1971,16,001,6000,1915
494229090150,"2021 NW 29 TER, FORT LAUDERDALE 33311",1959,16,001,6000,1120
494128040950,"8400 SUNSET STRIP, SUNRISE 33322",1971,16,001,7500,1696
494229040440,"2420 NW 20 ST, FORT LAUDERDALE 33311",2024,16,001,9249,1760
494235281090,"1807 NE 18 ST, FORT LAUDERDALE 33305",2022,16,001,6627,3716
494128040970,"8440 SUNSET STRIP, SUNRISE 33322",1971,16,001,7500,2133
494228030550,"1910 NW 12 AVE, FORT LAUDERDALE 33311",1957,16,001,8268,1596
494229040450,"2424 NW 20 ST, FORT LAUDERDALE 33311",1951,16,001,13874,1445
494128040980,"8460 SUNSET STRIP, SUNRISE 33322",1971,16,001,6000,1903
494128040990,"8480 SUNSET STRIP, SUNRISE 33322",1972,16,001,8366,1915
494235281080,"1801 NE 18 ST, FORT LAUDERDALE 33305",1952,16,001,6655,1361
494236150180,"1800 NE 22 TER, FORT LAUDERDALE 33305",1963,16,001,8244,2276
494236150130,"1735 NE 23 AVE, FORT LAUDERDALE 33305",1967,16,001,8580,2326
494128041040,"2191 NW 84 WAY, SUNRISE 33322",1971,16,001,8111,1960
494227420220,"2 HEATHCOTE RD, WILTON MANORS 33305",1963,16,001,7918,2047
494235281070,"1793 NE 18 ST, FORT LAUDERDALE 33305",1953,16,001,6682,1481
494125091150,"2061 NW 47 AVE, LAUDERHILL 33313",1969,16,001,6410,1704
494228180080,"1440 NW 19 CT #1-2, FORT LAUDERDALE 33311",1972,16,008,9741,2002
494229040460,"2432 NW 20 ST, FORT LAUDERDALE 33311",1953,16,001,13874,1145
494128090350,"2190 NW 85 AVE, SUNRISE 33322",1971,16,001,8113,2266
494126030070,"2106 NW 61 AVE, SUNRISE 33313",1963,16,001,8651,1760
494229100340,"2020 NW 30 AVE, FORT LAUDERDALE 33311",1961,16,001,6000,1244
494127261110,"7550 NW 21 CT, SUNRISE 33313",1970,16,001,6000,1102
494235210600,"1811 NE 16 TER, FORT LAUDERDALE 33305",1950,16,001,9606,3092
494235281060,"1787 NE 18 ST, FORT LAUDERDALE 33305",1953,16,001,6710,1201
494128090630,"8500 SUNSET STRIP, SUNRISE 33322",1972,16,001,8126,2234
494128090620,"8510 SUNSET STRIP, SUNRISE 33322",1971,16,001,6000,1650
494228030530,"1911 NW 12 AVE, FORT LAUDERDALE 33311",1957,16,001,8264,1698
494229040470,"2510-2512 NW 20 ST, FORT LAUDERDALE 33311",0,16,000,9249,0
494227410080,"8 MIDDLESEX DR, WILTON MANORS 33305",1962,16,001,3066,1125
494128090610,"8530 SUNSET STRIP, SUNRISE 33322",1972,16,001,7500,2188
494235281050,"1781 NE 18 ST, FORT LAUDERDALE 33305",1952,16,001,6737,1139
494128090600,"8550 SUNSET STRIP, SUNRISE 33322",1971,16,001,6000,2029
494127260860,"7751 NW 21 CT, SUNRISE 33322",1970,16,001,6000,1175
494227420110,"2 HATHAWAY LN, WILTON MANORS 33305",1963,16,001,2527,857
494128090590,"8570 SUNSET STRIP, SUNRISE 33322",1972,16,001,7500,2156
494235480037,"1855 NE 15 AVE, FORT LAUDERDALE 33305",1986,16,001,725,969
494228030011,"1212 NW 19 CT #1-2, FORT LAUDERDALE 33311",1967,16,008,5775,2098
494229040471,"2524 NW 20 ST, FORT LAUDERDALE 33311",1963,16,001,6000,1088
494235281040,"1800 N VICTORIA PARK RD, FORT LAUDERDALE 33305",1952,16,001,9247,1951
494229100290,"2021 NW 30 AVE, FORT LAUDERDALE 33311",1961,16,001,6420,1052
494128090570,"8610 SUNSET STRIP, SUNRISE 33322",1972,16,001,7500,2234
494235480054,"1839 NE 15 AVE, FORT LAUDERDALE 33305",1986,16,001,725,971
494127180370,"2125 NW 72 TER, SUNRISE 33313",1969,16,001,6900,1994
494128090560,"8630 SUNSET STRIP, SUNRISE 33322",1971,16,001,6000,1764
494228030012,"1216 NW 19 CT #1-2, FORT LAUDERDALE 33311",1967,16,008,5775,1830
494236150020,"1731 NE 22 TER, FORT LAUDERDALE 33305",1958,16,001,9325,1965
494229040481,"2534-2536 NW 20 ST #1-2, FORT LAUDERDALE 33311",1964,16,008,6000,1616
494235480023,"1865 NE 15 AVE, FORT LAUDERDALE 33305",1986,16,001,726,969
494128090550,"8640 SUNSET STRIP, SUNRISE 33322",1971,16,001,7500,2234
494127261640,"2110 NW 73 AVE, SUNRISE 33313",1970,16,001,6900,1693
494128090540,"8650 SUNSET STRIP, SUNRISE 33322",1971,16,001,6000,1939
494236220010,"1744-1762 N FEDERAL HWY, FORT LAUDERDALE 33305",2024,16,011,144173,53435
494128090530,"8660 SUNSET STRIP, SUNRISE 33322",1972,16,001,7500,2197
494236040070,"2009 BAYVIEW DR, FORT LAUDERDALE 33305",1954,16,008,11880,2619
494228030017,"1218 NW 19 CT #1-2, FORT LAUDERDALE 33311",1968,16,008,5775,1949
494229040482,"2548-2550 NW 20 ST #1-2, FORT LAUDERDALE 33311",1964,16,008,6000,1616
494126010510,"2111 NW 62 TER, SUNRISE 33313",1961,16,001,8689,1211
494128090520,"8670 SUNSET STRIP, SUNRISE 33322",1971,16,001,6000,1989
494331020461,"1735 N FT LAUDERDALE BEACH BLVD, FORT LAUDERDALE 33305",1961,16,001,7468,2731
494128090510,"8680 SUNSET STRIP, SUNRISE 33322",1972,16,001,7500,2234
494228030018,"1224 NW 19 CT #1-2, FORT LAUDERDALE 33311",1969,16,008,5500,1838
494128090500,"8690 SUNSET STRIP, SUNRISE 33322",1971,16,001,8116,2170
494229040490,"2560 NW 20 ST, FORT LAUDERDALE 33311",1963,16,001,6880,1317
494229100180,"2020 NW 30 TER, FORT LAUDERDALE 33311",1964,16,001,6420,1390
494229170440,"2011 NW 28 AVE, FORT LAUDERDALE 33311",1970,16,001,6600,1356
494229120180,"3072 NW 20 CT, FORT LAUDERDALE 33311",1964,16,001,8645,1603
494128090130,"2191 NW 87 AVE, SUNRISE 33322",1972,16,001,9353,2116
494128091680,"SUNSET STRIP, SUNRISE 33322",0,16,095,175151,0
494229040501,"2572 NW 20 ST, FORT LAUDERDALE 33311",1964,16,001,6000,1656
494127261500,"2111 NW 73 AVE, SUNRISE 33313",1969,16,001,6001,1287
494128090060,"2190 NW 87 LN, SUNRISE 33322",1971,16,001,9680,2256
494227420040,"5 MIDDLESEX DR, WILTON MANORS 33305",1963,16,001,3037,1170
494229170250,"2010 NW 28 TER, FORT LAUDERDALE 33311",1970,16,001,6600,1433
494127261120,"7570 NW 21 CT, SUNRISE 33313",1970,16,001,6000,1108
494127261470,"2110 NW 74 AVE, SUNRISE 33313",1969,16,001,6001,1012
494229040510,"2584 NW 20 ST, FORT LAUDERDALE 33311",1951,16,001,9249,871
494027061470,"2270 NW 139 AVE, SUNRISE 33323",1997,16,001,6428,2018
494236150070,"1800 NE 23 AVE, FORT LAUDERDALE 33305",1980,16,001,10800,2841
494130021440,"NW 20 CT, SUNRISE 33351",0,16,094,438907,0
494128090120,"2191 NW 87 LN, SUNRISE 33322",1972,16,001,8388,2119
494228030010,"1300 NW 19 CT, FORT LAUDERDALE 33311",1994,16,071,59412,13107
494236220011,"1800 N FEDERAL HWY, FORT LAUDERDALE 33305",2011,16,023,11423,4247
494127261360,"2111 NW 74 AVE, SUNRISE 33313",1970,16,001,6001,1625
494129020130,"N PINE ISLAND RD, SUNRISE 33322",0,16,094,8380,0
494127260850,"7771 NW 21 CT, SUNRISE 33322",1970,16,001,6000,1513
494235310150,"1757-1759 NE 18 ST, FORT LAUDERDALE 33305",1957,16,008,8250,2091
494027063260,"NW 22 PL, SUNRISE 33323",0,16,094,4279,0
494129021090,"N PINE ISLAND RD, SUNRISE 33322",0,16,094,8587,0
494236010412,"1844 NE 26 AVE, FORT LAUDERDALE 33305",1981,16,001,4846,1554
494235480063,"1825 NE 15 AVE, FORT LAUDERDALE 33305",1987,16,001,725,969
494129021080,"8840 SUNSET STRIP, SUNRISE 33322",1972,16,001,5995,1790
494229100130,"2021 NW 30 TER, FORT LAUDERDALE 33311",1964,16,001,6300,1199
494235480064,"1827 NE 15 AVE, FORT LAUDERDALE 33305",1987,16,001,725,969
494129021070,"8860 SUNSET STRIP, SUNRISE 33322",1972,16,001,5995,1903
494129021060,"8900 SUNSET STRIP, SUNRISE 33322",1972,16,001,7494,2210
494235310140,"1753-1755 NE 18 ST, FORT LAUDERDALE 33305",1957,16,008,8250,2152
494129021050,"8920 SUNSET STRIP, SUNRISE 33322",1972,16,001,5995,1790
494127020950,"2113-2115 NW 64 AVE, SUNRISE 33313",1969,16,008,9005,5750
494129021040,"8940 SUNSET STRIP, SUNRISE 33322",1972,16,001,5995,1759
494227420100,"4 HATHAWAY LN, WILTON MANORS 33305",1965,16,001,2750,1125
494235480036,"1853 NE 15 AVE, FORT LAUDERDALE 33305",1986,16,001,725,971
494229040530,"2610-2612 NW 20 ST, FORT LAUDERDALE 33311",2010,16,008,9249,3255
494236150020,"1731 NE 22 TER, FORT LAUDERDALE 33305",1958,16,001,9325,1965
494129021030,"8960 SUNSET STRIP, SUNRISE 33322",1973,16,001,5995,1662
494235480061,"1821 NE 15 AVE, FORT LAUDERDALE 33305",1987,16,001,961,971
494235480053,"1837 NE 15 AVE, FORT LAUDERDALE 33305",1986,16,001,725,969
494129021020,"8980 SUNSET STRIP, SUNRISE 33322",1972,16,001,7494,2133
494126010670,"2110 NW 63 AVE, SUNRISE 33313",1961,16,001,6508,1014
494235480062,"1823 NE 15 AVE, FORT LAUDERDALE 33305",1987,16,001,725,971
494129021010,"9000 SUNSET STRIP, SUNRISE 33322",1972,16,001,5995,1915
494235310130,"1745 NE 18 ST, FORT LAUDERDALE 33305",1952,16,001,10931,1857
494235480024,"1867 NE 15 AVE, FORT LAUDERDALE 33305",1986,16,001,726,971
494227410070,"10 MIDDLESEX DR, WILTON MANORS 33305",1962,16,001,4103,1878
494127020880,"6451 NW 21 ST, SUNRISE 33313",1968,16,001,8222,1837
494229120170,"3080 NW 20 CT, FORT LAUDERDALE 33311",1963,16,001,6500,1244
494229040540,"2620-2622 NW 20 ST, FORT LAUDERDALE 33311",2015,16,008,9250,2766
494129021000,"9020 SUNSET STRIP, SUNRISE 33322",1972,16,001,5995,1956
494227020020,"1900 NW 9 AVE, FORT LAUDERDALE 33311",1984,16,026,22485,2453
494331020520,"3301 NE 17 CT, FORT LAUDERDALE 33305",0,16,000,8518,0
494229170220,"2011 NW 28 TER, FORT LAUDERDALE 33311",1970,16,001,6600,1256
494127020870,"6471 NW 21 ST, SUNRISE 33313",1968,16,001,6002,1636
494129020990,"9040 SUNSET STRIP, SUNRISE 33322",1972,16,001,7494,2234
494235480065,"1829 NE 15 AVE, FORT LAUDERDALE 33305",1987,16,001,727,971
494127020860,"6501 NW 21 ST, SUNRISE 33313",1964,16,001,6002,1739
494129020980,"9060 SUNSET STRIP, SUNRISE 33322",1972,16,001,5995,1790
494127020850,"6521 NW 21 ST, SUNRISE 33313",1963,16,001,6002,1175
494229040550,"2632-2634 NW 20 ST, FORT LAUDERDALE 33311",2019,16,008,9249,2766
494235480066,"1831 NE 15 AVE, FORT LAUDERDALE 33305",1987,16,001,961,971
494126000015,"1951 NW 56 AVE, LAUDERHILL 33313",1974,16,083,609386,112301
494129020970,"9080 SUNSET STRIP, SUNRISE 33322",1972,16,001,5995,1650
494235490010,"NE 18 ST, FORT LAUDERDALE 33305",0,16,009,18997,0
494331020510,"3311 NE 17 CT, FORT LAUDERDALE 33305",1989,16,001,12473,5265
494127020840,"6541 NW 21 ST, SUNRISE 33313",1963,16,001,6002,1421
494129020960,"9100 SUNSET STRIP, SUNRISE 33322",1972,16,001,5995,1915
494027062430,"13801 NW 22 PL, SUNRISE 33323",1996,16,001,7590,2558
494127261130,"7580 NW 21 CT, SUNRISE 33313",1970,16,001,6000,1990
494127020830,"6561 NW 21 ST, SUNRISE 33313",1964,16,001,6002,1736
494229090420,"2010 NW 29 AVE, FORT LAUDERDALE 33311",1959,16,001,6600,1162
494129020950,"9110 SUNSET STRIP, SUNRISE 33322",1972,16,001,7494,2130
494127020820,"6581 NW 21 ST, SUNRISE 33313",1962,16,001,6002,1599
494229040560,"NW 20 ST, FORT LAUDERDALE 33311",1969,16,001,9249,400
494129020940,"9130 SUNSET STRIP, SUNRISE 33322",1972,16,001,5995,1662
494127020810,"6591 NW 21 ST, SUNRISE 33313",1964,16,001,6002,1571
494129020930,"9150 SUNSET STRIP, SUNRISE 33322",1972,16,001,5995,1904
494127020800,"6601 NW 21 ST, SUNRISE 33313",1962,16,001,6002,1663
494129020920,"9160 SUNSET STRIP, SUNRISE 33322",1973,16,001,8109,2270
494027060650,"2261 NW 139 AVE, SUNRISE 33323",1998,16,001,8530,2558
494127020790,"6621 NW 21 ST, SUNRISE 33313",1964,16,001,6002,1504
494331020501,"3319 NE 17 CT, FORT LAUDERDALE 33305",2001,16,001,6236,3123
494229040570,"NW 20 ST, FORT LAUDERDALE 33311",0,16,000,9249,0
494127260840,"7801 NW 21 CT, SUNRISE 33322",1970,16,001,6185,2277
494127020780,"6641 NW 21 ST, SUNRISE 33313",1963,16,001,6002,1320
494235310120,"1739 NE 18 ST, FORT LAUDERDALE 33305",1955,16,001,6589,1473
494127020770,"6661 NW 21 ST, SUNRISE 33313",1963,16,001,6002,1537
494229120150,"3098 NW 20 CT, FORT LAUDERDALE 33311",1972,16,001,6679,1327
494129020730,"9170 SUNSET STRIP, SUNRISE 33322",1972,16,001,8121,2233
494331020500,"3323 NE 17 CT, FORT LAUDERDALE 33305",2001,16,001,6236,2649
494236010231,"1844 CORAL RIDGE DR, FORT LAUDERDALE 33305",2005,16,001,4911,3344
494127020760,"6681 NW 21 ST, SUNRISE 33313",1962,16,001,6002,1303
494129020720,"9180 SUNSET STRIP, SUNRISE 33322",1972,16,001,6000,1915
494127020750,"6701 NW 21 ST, SUNRISE 33313",1962,16,001,6002,1617
494229040590,"2660 NW 20 ST, FORT LAUDERDALE 33311",1970,16,071,18499,4250
494129020710,"9200 SUNSET STRIP, SUNRISE 33322",1972,16,001,7500,2475
494127020740,"6751 NW 21 ST, SUNRISE 33313",1964,16,001,6602,1175
494331020490,"3325 NE 17 CT, FORT LAUDERDALE 33316",2001,16,001,6236,3122
494235310110,"1735 NE 18 ST, FORT LAUDERDALE 33305",1953,16,001,6657,1545
494129020700,"9220 SUNSET STRIP, SUNRISE 33322",1972,16,001,6000,1915
494127020730,"6791 NW 21 ST, SUNRISE 33313",1969,16,001,7457,1653
494236030040,"2001 INTRACOASTAL DR, FORT LAUDERDALE 33305",1965,16,001,12929,3186
494129020690,"9240 SUNSET STRIP, SUNRISE 33322",1972,16,001,6000,1735
494129020680,"9260 SUNSET STRIP, SUNRISE 33322",1972,16,001,7500,2234
494126120530,"2020-2028 NW 58 TER, LAUDERHILL 33313",1981,16,008,14736,3013
494331020483,"3329 NE 17 CT, FORT LAUDERDALE 33305",2001,16,001,6236,3123
494129020670,"9280 SUNSET STRIP, SUNRISE 33322",1972,16,001,6000,1790
494129020660,"9300 SUNSET STRIP, SUNRISE 33322",1972,16,001,6000,1927
494126120540,"2021-2029 NW 58 TER, LAUDERHILL 33313",1979,16,008,12864,3013
494129020650,"9320 SUNSET STRIP, SUNRISE 33322",1972,16,001,7500,2234
494228180090,"1450 NW 19 CT #1-2, FORT LAUDERDALE 33311",1972,16,008,7523,1631
494227420140,"3 HATHAWAY LN, WILTON MANORS 33305",1964,16,001,2504,857
494129020640,"9330 SUNSET STRIP, SUNRISE 33322",1972,16,001,6000,1728
494026050087,"12801 W SUNRISE BLVD, SUNRISE 33323",1991,16,015,128823,120755
494126120590,"2020-2028 NW 59 AVE, LAUDERHILL 33313",1974,16,008,11190,3073
494129020630,"9340 SUNSET STRIP, SUNRISE 33322",1972,16,001,6000,1915
494228180100,"1460 NW 19 CT #1-2, FORT LAUDERDALE 33311",1972,16,008,7494,2002
494126010790,"2111 NW 63 AVE, SUNRISE 33313",1961,16,001,7000,1340
494229040810,"2700-2706 NW 20 ST #1-2, FORT LAUDERDALE 33311",1964,16,008,6498,1425
494129020620,"9350 SUNSET STRIP, SUNRISE 33322",1972,16,001,7500,2234
494126120600,"2021-2029 NW 59 AVE, LAUDERHILL 33313",1974,16,008,11213,3073
494125090820,"2071 NW 48 TER, LAUDERHILL 33313",1969,16,001,6794,1330
494129020610,"9360 SUNSET STRIP, SUNRISE 33322",1972,16,001,6000,1685
494235480035,"1851 NE 15 AVE, FORT LAUDERDALE 33305",1986,16,001,725,971
494236010070,"MIDDLE RIVER DR, FORT LAUDERDALE 33305",0,16,009,12658,0
494227420050,"7 MIDDLESEX DR, WILTON MANORS 33305",1963,16,001,3037,1170
494129020600,"9370 SUNSET STRIP, SUNRISE 33322",1972,16,001,8237,2234
494126120650,"2020-2028 NW 59 TER, LAUDERHILL 33313",1974,16,008,11190,3073
494228180110,"1470 NW 19 CT #A-B, FORT LAUDERDALE 33311",1972,16,008,7495,2092
494235480052,"1835 NE 15 AVE, FORT LAUDERDALE 33305",1986,16,001,725,969
494127261140,"7600 NW 21 CT, SUNRISE 33322",1970,16,001,5999,1265
494127180200,"7001 NW 21 ST, SUNRISE 33313",1969,16,001,7112,2114
494236030030,"2761 NE 20 ST, FORT LAUDERDALE 33305",1956,16,001,10001,3261
494126120660,"2021-2029 NW 59 TER, LAUDERHILL 33313",1974,16,008,11214,3065
494129021100,"2191 NW 93 LN, SUNRISE 33322",1972,16,001,9359,2234
494235480025,"1869 NE 15 AVE, FORT LAUDERDALE 33305",1986,16,001,725,971
494127180210,"7041 NW 21 ST, SUNRISE 33313",1969,16,001,7501,2053
494235281230,"1771 NE 18 ST, FORT LAUDERDALE 33305",1953,16,001,9229,1504
494129022060,"SUNSET STRIP, SUNRISE 33322",0,16,095,110733,0
494127180220,"7081 NW 21 ST, SUNRISE 33313",1969,16,001,7501,2353
494126120710,"2020-2028 NW 59 WAY, LAUDERHILL 33313",1975,16,008,12771,3073
494228180120,"1480 NW 19 CT #1-2, FORT LAUDERDALE 33311",1972,16,008,7494,2002
494129042890,"2250 NW 94 WAY, SUNRISE 33322",1973,16,001,9350,2136
494127180230,"7111 NW 21 ST, SUNRISE 33313",1969,16,001,7501,2172
494127260830,"7821 NW 21 CT, SUNRISE 33322",1970,16,001,6587,1614
494229040830,"2720-2722 NW 20 ST, FORT LAUDERDALE 33311",2022,16,008,9247,2808
494127180240,"7145 NW 21 ST, SUNRISE 33313",1969,16,001,6001,1910
494126120720,"2031-2039 NW 59 WAY, LAUDERHILL 33313",0,16,010,14793,0
494227390060,"1931 WILTON DR, WILTON MANORS 33305",2008,16,082,7808,0
494127180250,"7157 NW 21 ST, SUNRISE 33313",1969,16,001,7501,2133
494129041950,"9410 SUNSET STRIP, SUNRISE 33322",1973,16,001,8203,1915
494127180260,"7181 NW 21 ST, SUNRISE 33313",1968,16,001,7501,2133
494126010320,"2111 SUNSET STRIP, SUNRISE 33313",1968,16,001,7628,1697
494236030020,"2757 NE 20 ST, FORT LAUDERDALE 33305",1955,16,001,10001,2925
494228180130,"1490 NW 19 CT #1-2, FORT LAUDERDALE 33311",1972,16,008,7494,2842
494129041940,"9430 SUNSET STRIP, SUNRISE 33322",1973,16,001,7500,2130
494126120910,"2030-2038 NW 60 AVE, LAUDERHILL 33313",1981,16,008,7689,3013
494127180270,"7201 NW 21 ST, SUNRISE 33313",1968,16,001,7501,2239
494129041930,"9450 SUNSET STRIP, SUNRISE 33322",1973,16,001,7345,1702
494229040840,"2732 NW 20 ST, FORT LAUDERDALE 33311",1956,16,001,9246,676
494235211180,"1800 NE 17 TER, FORT LAUDERDALE 33305",1952,16,001,11730,1930
494127180280,"7211 NW 21 ST, SUNRISE 33313",1969,16,001,8122,2156
494229090320,"2011 NW 29 AVE, FORT LAUDERDALE 33311",1959,16,001,6000,997
494129041920,"9470 SUNSET STRIP, SUNRISE 33322",1973,16,001,6000,1903
494125091060,"2050 NW 47 TER, LAUDERHILL 33313",1969,16,001,6518,1663
494129041910,"9490 SUNSET STRIP, SUNRISE 33322",1973,16,001,7500,2130
494228180140,"1904 NW 15 AVE #1-2, FORT LAUDERDALE 33311",1972,16,008,7862,1631
494235211070,"1719 NE 18 ST, FORT LAUDERDALE 33305",2019,16,001,6300,3089
494129041900,"9510 SUNSET STRIP, SUNRISE 33322",1973,16,001,6000,1915
494227420090,"6 HATHAWAY LN, WILTON MANORS 33305",1965,16,001,2713,1125
494229040850,"2750 NW 20 ST #1-2, FORT LAUDERDALE 33311",1974,16,008,10319,1928
494129041890,"9530 SUNSET STRIP, SUNRISE 33322",1973,16,001,6000,1728
494236030010,"2747 NE 20 ST, FORT LAUDERDALE 33305",1955,16,001,10001,2261
494129041880,"9550 SUNSET STRIP, SUNRISE 33322",1973,16,001,7500,2130
494128020200,"2179 NW 81 TER, SUNRISE 33322",1971,16,001,6901,1494
494129041870,"9570 SUNSET STRIP, SUNRISE 33322",1973,16,001,6000,1790
494126010860,"2110 NW 64 AVE, SUNRISE 33313",1962,16,001,6700,1473
494129041860,"9590 SUNSET STRIP, SUNRISE 33322",1973,16,001,6000,1915
494125170650,"2040 NW 47 AVE, LAUDERHILL 33313",1972,16,001,7413,1900
494129041850,"9610 SUNSET STRIP, SUNRISE 33322",1973,16,001,7500,2196
494229040851,"2754-2756 NW 20 ST #1-2, FORT LAUDERDALE 33311",2008,16,008,10208,1508
494229090190,"2010 NW 29 TER, FORT LAUDERDALE 33311",1959,16,001,6000,1056
494129041840,"9630 SUNSET STRIP, SUNRISE 33322",1973,16,001,6000,1662
494027061460,"2266 NW 139 AVE, SUNRISE 33323",1998,16,001,5775,2018
494129041830,"9650 SUNSET STRIP, SUNRISE 33322",1973,16,001,6000,1903
494235211060,"1707 NE 18 ST, FORT LAUDERDALE 33305",1953,16,001,6300,1662
494236040480,"2741 NE 20 ST, FORT LAUDERDALE 33305",1955,16,001,10001,3135
494129041820,"9660 SUNSET STRIP, SUNRISE 33322",1973,16,001,7500,2134
494127261150,"7620 NW 21 CT, SUNRISE 33322",1970,16,001,5999,1983
494129041810,"9670 SUNSET STRIP, SUNRISE 33322",1973,16,001,6000,1915
494229050040,"2758 NW 20 ST, FORT LAUDERDALE 33311",1959,16,001,10171,1758
494129041800,"9690 SUNSET STRIP, SUNRISE 33322",1973,16,001,6000,1665
494127261340,"7431 NW 21 ST, SUNRISE 33313",1970,16,001,6501,1184
494127260820,"7841 NW 21 CT, SUNRISE 33322",1970,16,001,6587,1402
494129041790,"9710 SUNSET STRIP, SUNRISE 33322",1973,16,001,7500,2136
494127020900,"2110 NW 64 TER, SUNRISE 33351",1967,16,001,6003,1495
494235211050,"1701 NE 18 ST, FORT LAUDERDALE 33305",1951,16,001,6300,1321
494127261330,"7451 NW 21 ST, SUNRISE 33313",1970,16,001,6671,1510
494129041780,"9730 SUNSET STRIP, SUNRISE 33322",1973,16,001,6000,1830
494227410130,"12 MIDDLESEX DR, WILTON MANORS 33305",1962,16,001,4051,1488
494129041770,"9750 SUNSET STRIP, SUNRISE 33322",1973,16,001,6000,1662
494235480034,"1849 NE 15 AVE, FORT LAUDERDALE 33305",1986,16,001,725,969
494236040470,"2735 NE 20 ST, FORT LAUDERDALE 33305",2019,16,001,10001,4936
494129041760,"9770 SUNSET STRIP, SUNRISE 33322",1973,16,001,7500,2341
494127261320,"7471 NW 21 ST, SUNRISE 33313",1970,16,001,6909,2166
494235480051,"1833 NE 15 AVE, FORT LAUDERDALE 33305",1986,16,001,961,971
494235211040,"1643 NE 18 ST, FORT LAUDERDALE 33305",1953,16,001,6300,1289
494129041750,"9790 SUNSET STRIP, SUNRISE 33322",1973,16,001,8116,2147
494235480026,"1871 NE 15 AVE, FORT LAUDERDALE 33305",1986,16,001,725,969
494129040390,"2291 NW 98 AVE, SUNRISE 33322",1973,16,001,8116,2133
494229090160,"2011 NW 29 TER, FORT LAUDERDALE 33311",1959,16,001,6000,1586
494235211030,"1637 NE 18 ST, FORT LAUDERDALE 33305",1953,16,001,6300,1305
494129210350,"NW 19 PL, SUNRISE 33322",0,16,009,283113,0
494236040460,"2727 NE 20 ST, FORT LAUDERDALE 33305",1951,16,001,10001,2943
494236010411,"1842 NE 26 AVE, FORT LAUDERDALE 33305",1981,16,001,2733,1444
