ParcelID,WorkType,Contractor,Status,Applied Date
494105031320,SHINGLES/CAT2#17-4395,ABC ROOFING CORP,CLOSED,02/13/18
494103052110,RE-ROOF SHINGLE & FLAT,ABC ROOFING CORP,CLOSED,02/13/18
494104670194,"REROOF SHINGLE, SKYLIGHT",ABC ROOFING CORP,CLOSED,02/27/18
494104420010,REROOF SHINGLE AND FLAT,ABC ROOFING CORP,CLOSED,03/12/18
494106022270,REROOF TILE AND FLAT,ABC ROOFING CORP,CLOSED,04/25/18
494104420490,REROOF SHINGLE,ABC ROOFING CORP,CLOSED,04/25/18
494105032430,REROOF FLAT ONLY,ABC ROOFING CORP,CLOSED,06/13/18
494106010460,REROOF TILE AND FLAT,ABC ROOFING CORP,CLOSED,06/13/18
494103030700,REROOF TILE AND FLAT,ABC ROOFING CORP,CLOSED,06/25/18
494103051580,REROOF TILE AND FLAT,ABC ROOFING CORP,CLOSED,06/25/18
494108051470,REROOF SHINGLE AND FLAT,ABC ROOFING CORP,APPROVED,07/30/18
494105090620,REROOF FLAT ONLY,ABC ROOFING CORP,CLOSED,08/17/18
494105032660,REROOF SHINGLES,ABC ROOFING CORP,CLOSED,08/17/18
494110021100,REROOF SHINGLES/FLAT,ABC ROOFING CORP,CLOSED,09/20/18
494113071760,RE-ROOF SHINGLE & FLAT,ABC ROOFING CORP,CLOSED,10/25/18
494106010260,RE-ROOF SHINGLES,ABC ROOFING CORP,CLOSED,10/25/18
494105162020,RE-ROOF SHINGLES,ABC ROOFING CORP,CLOSED,10/25/18
494104420060,RE-ROOF SHINGLE & FLAT,ABC ROOFING CORP,CLOSED,10/30/18
494103040020,RE-ROOF TILE & FLAT,ABC ROOFING CORP,CLOSED,11/05/18
494110022040,RE-ROOF SHINGLE & FLAT,ABC ROOFING CORP,CLOSED,01/09/19
494105031340,REROOF SHINGLE AND FLAT,ABC ROOFING CORP,CLOSED,01/09/19
494113101790,RE-ROOF SHINGLE & FLAT,ABC ROOFING CORP,CLOSED,01/25/19
494109051990,SEE 18-3921 REROOF,ABC ROOFING CORP,DUPLICATE,02/11/19
494105060540,REROOF FLAT,ABC ROOFING CORP,APPROVED,02/18/19
494109051990,RE-ROOF TILE,ABC ROOFING CORP,CLOSED,08/01/18
494113101790,SEE 19-348 REROOF,ABC ROOFING CORP,DUPLICATE,03/19/19
494103181950,RE-ROOF TILE & FLAT,ABC ROOFING CORP,CLOSED,04/02/19
494110044200,RE-ROOF TILE & FLAT,ABC ROOFING CORP,CLOSED,04/10/19
494103040020,SEE 19-1600 REROOF,ABC ROOFING CORP,DUPLICATE,04/12/19
494103030710,RE-ROOF TILE & FLAT,ABC ROOFING CORP,CLOSED,04/24/19
494103050060,REROOF FLAT DECK,ABC ROOFING CORP,CLOSED,05/10/19
494104440170,REROOF TILE,ABC ROOFING CORP,CLOSED,05/28/19
494105060560,REROOF FLAT,ABC ROOFING CORP,CLOSED,06/04/19
494104420210,REROOF FLAT,ABC ROOFING CORP,CLOSED,07/08/19
494105020800,REROOF FLAT AND TILE,ABC ROOFING CORP,CLOSED,07/08/19
494114021100,REROOF SHINGLE AND FLAT,ABC ROOFING CORP,CLOSED,07/11/19
494103180950,REROOF FLAT AND SHINGLE,ABC ROOFING CORP,CLOSED,08/08/19
494105031560,REROOF FLAT ONLY,ABC ROOFING CORP,CLOSED,08/08/19
494104730250,REROOF TILE,ABC ROOFING CORP,CLOSED,09/11/19
494105040640,RE-ROOFING FLAT DECK,ABC ROOFING CORP,CLOSED,11/04/19
494111100423,RE-ROOF SHINGLE,ABC ROOFING CORP,CLOSED,11/05/19
494105090240,RE-ROOFING FLAT DECK & SH,ABC ROOFING CORP,CLOSED,11/13/19
494106022840,RE-ROOF FLAT,ABC ROOFING CORP,CLOSED,11/27/19
494105170030,RE-ROOFING TILE & FLAT,ABC ROOFING CORP,CLOSED,01/13/20
494103051250,REROOF FLAT & SHINGLE,ABC ROOFING CORP,CLOSED,01/27/20
494103030190,REROOF FLAT AND TILE,ABC ROOFING CORP,CLOSED,02/05/20
494106010910,REROOF FLAT DECK,ABC ROOFING CORP,CLOSED,02/17/20
494108051610,RE-ROOF FLAT,ABC ROOFING CORP,CLOSED,02/17/20
494103040920,REROOF FLAT DECK,ABC ROOFING CORP,APPROVED,03/03/20
494103070270,REROOF SHINGLE,ABC ROOFING CORP,CLOSED,03/27/20
